user_id,movie_num,music_num,book_num,sign_up_date
24013,259,9,-1, 2018-04-13
23253,122,64,3, 2011-04-12
12459,1068,121,159, 2009-04-11
28107,84,21,11, 2010-07-05
9782,387,374,1, 2016-02-17
6425,426,189,76, 2006-07-06
18898,41,36,-1, 2009-09-18
18149,61,1296,4, 2009-11-05
31304,35,1,23, 2011-09-29
10160,128,18,-1, 2019-08-30
27109,236,4,33, 2016-11-24
13454,437,194,20, 2018-03-11
14407,137,330,66, 2019-07-27
28146,1941,577,244, 2016-06-10
11410,880,570,4, 2008-07-30
28840,180,39,36, 2009-01-29
600,1057,385,626, 2007-12-13
26654,599,212,22, 2012-04-24
22167,561,409,163, 2010-01-16
16518,958,277,3, 2010-04-25
8370,140,1814,107, 2005-07-19
27811,12445,-1,139, 2009-09-20
30194,34,-1,2, 2014-04-15
19910,329,81,-1, 2010-03-30
5680,4063,546,16012, 2007-11-25
18022,59,30,5, 2011-02-04
12439,3790,721,391, 2011-04-30
5299,217,106,6, 2015-04-16
32268,6,4,-1, 2020-06-07
19378,24,110,-1, 2011-05-03
7824,1449,1532,55, 2006-10-22
26435,2350,183,1368, 2008-04-27
8334,94,98,2, 2009-10-07
33286,292,-1,-1, 2018-12-04
17544,791,72,3, 2008-03-17
27965,2479,502,749, 2007-08-20
28789,133,15,2, 2016-10-16
1618,176,153,36, 2006-11-17
7243,295,373,4, 2005-09-25
17062,938,210,486, 2006-12-14
14769,951,356,312, 2011-01-08
8879,1642,178,206, 2010-03-16
32757,644,28,-1, 2016-07-15
32847,688,-1,-1, 2018-06-24
2029,2764,76,39, 2010-11-14
27940,271,1,3, 2010-07-23
8769,1225,33,9, 2010-07-26
28566,58,238,6, 2009-01-14
28179,1625,209,796, 2008-05-08
31068,4,2,4, 2009-06-03
22892,1055,1009,2194, 2006-01-08
27371,261,19,15, 2007-10-30
23271,34,8,3, 2019-06-20
98,959,338,298, 2007-08-22
31658,217,1,-1, 2016-03-26
20833,244,11,13, 2019-07-02
32370,11,-1,1, 2014-08-28
18269,464,29,-1, 2012-06-12
10736,489,585,243, 2009-10-06
33478,2,-1,-1, 2019-07-23
9132,536,20,75, 2010-03-11
15009,12,3,2, 2012-12-07
13904,1399,293,28, 2012-01-16
21097,1901,461,148, 2008-01-01
3188,570,154,4, 2009-08-25
30348,432,295,207, 2008-01-23
18783,260,207,2, 2008-09-27
20891,51,159,4, 2017-01-04
23030,2823,620,534, 2007-02-24
25951,854,346,131, 2010-07-15
18078,716,30,35, 2012-04-23
4649,1,159,-1, 2019-01-27
11286,668,57,134, 2013-06-03
24275,138,6,1, 2019-03-07
163,2223,698,6, 2006-01-06
3273,326,3,2, 2015-06-21
14152,428,180,27, 2010-02-07
20188,476,76,1, 2013-10-07
17770,38,4,-1, 2019-10-11
11563,222,11,-1, 2012-01-01
23279,1040,213,86, 2012-06-08
17454,1038,169,148, 2009-04-29
32975,9,-1,-1, 2018-07-17
22796,912,311,231, 2008-08-08
16413,1122,489,20, 2014-11-08
13826,3470,173,710, 2009-01-04
21183,998,417,85, 2006-05-12
19010,19,3,2, 2010-02-05
2917,1115,177,225, 2008-02-25
11449,557,72,4, 2011-06-29
22788,7,7,1, 2010-03-16
25317,473,17,22, 2011-08-19
21854,1115,347,432, 2007-08-07
905,1029,309,794, 2011-03-01
23746,1765,235,115, 2008-07-25
27724,1779,169,23, 2010-12-08
7062,2458,521,212, 2010-03-16
23677,850,95,1432, 2010-09-15
19844,492,65,16, 2009-07-17
26894,-1,-1,6, 2015-01-20
11246,2134,248,134, 2008-08-07
28087,12,12,34, 2009-11-15
10007,1903,978,18, 2015-04-28
1930,91,6,8, 2019-06-02
13942,1172,424,2981, 2010-04-13
1883,263,213,124, 2010-02-06
26949,1485,114,27, 2009-04-04
1719,272,63,456, 2010-04-03
28204,84,240,2, 2010-12-21
4939,23,69,9, 2008-09-05
18428,64,32,1, 2011-05-23
19426,843,81,92, 2007-03-22
12726,43,28,20, 2010-09-21
1588,221,249,4, 2009-05-13
15722,1936,498,773, 2007-08-16
20432,1846,176,366, 2009-06-09
2207,3507,77,426, 2011-01-03
3272,930,310,6, 2006-04-16
11133,32,7,36, 2011-07-10
28924,1679,145,25, 2010-02-12
24246,2195,71,617, 2011-12-22
729,1498,69,52, 2009-01-15
24556,1367,1832,307, 2011-09-17
17871,489,28,9, 2015-10-09
32668,192,81,1, 2012-05-20
11140,535,245,1122, 2010-07-11
17575,867,279,166, 2010-06-07
26380,451,45,28, 2006-10-18
9059,2860,597,321, 2006-01-15
12917,2429,982,2732, 2007-02-13
12873,3,36,-1, 2016-11-11
23620,260,376,8, 2005-11-22
9419,2330,95,10, 2010-08-12
2088,697,108,20, 2010-10-01
31989,778,203,1, 2007-10-17
23815,92,120,8, 2008-03-21
13939,76,14,102, 2020-02-18
27207,118,1,2, 2011-07-25
31893,526,173,4, 2011-03-31
14573,2006,402,955, 2008-12-27
23968,748,298,207, 2008-06-02
23607,4,21,-1, 2010-08-17
28355,125,145,133, 2008-11-09
5734,211,138,14, 2007-03-07
28698,865,1606,119, 2006-11-01
15280,369,2,17, 2011-05-16
12558,394,104,9, 2009-10-15
14569,2838,45,879, 2009-08-23
22684,8,203,-1, 2013-09-06
15219,728,341,124, 2006-05-26
16230,630,92,199, 2005-08-06
7673,208,424,15, 2015-03-20
15112,551,33,92, 2012-05-26
22063,497,686,766, 2008-10-30
1276,1413,180,197, 2008-06-02
31785,10,2,-1, 2013-06-10
13929,72,51,17, 2009-01-13
22344,337,53,126, 2006-05-07
15755,181,516,14, 2007-04-28
25696,464,85,1333, 2008-04-12
27010,888,540,285, 2005-09-09
5236,60,17,22, 2011-02-26
16156,326,145,176, 2018-02-05
8505,104,198,2, 2008-03-05
6776,530,819,44, 2012-07-09
4122,154,282,73, 2010-03-08
25393,1,32,2, 2009-06-19
31438,18,35,1, 2012-04-17
16720,751,381,177, 2009-01-30
14758,752,154,21, 2008-08-21
19606,251,468,1, 2007-03-15
25118,5,20,-1, 2020-09-18
14063,845,215,47, 2015-02-14
13354,1096,180,5, 2016-10-08
26757,289,91,43, 2011-11-05
27514,1669,15,3, 2019-03-14
13830,318,55,28, 2011-05-17
3678,797,447,692, 2009-11-27
18155,3761,170,5298, 2006-04-12
20936,1312,133,199, 2009-12-09
17130,689,1064,354, 2009-03-20
28310,612,62,330, 2006-05-24
25952,3012,1201,1304, 2007-07-07
28794,1122,56,3217, 2008-08-13
14267,584,310,26, 2007-08-18
28354,1056,244,1819, 2006-04-27
9592,798,373,978, 2008-03-02
28453,550,207,333, 2007-08-16
26893,1555,704,297, 2008-03-21
27422,2157,1119,10699, 2006-08-27
735,179,142,4, 2010-07-30
12489,467,8,-1, 2016-09-02
21778,618,84,217, 2012-10-04
32203,79,1,-1, 2011-07-10
22465,1087,62,52, 2009-12-05
23591,3208,200,-1, 2011-09-29
17870,73,74,-1, 2009-04-10
3305,2138,2232,2138, 2008-07-14
13222,1261,199,465, 2011-10-23
17958,435,174,31, 2013-07-05
10426,144,40,2, 2009-12-07
23503,242,237,108, 2011-03-07
12993,496,254,372, 2009-04-06
17421,508,123,70, 2008-03-29
4454,1,45,-1, 2009-02-10
22088,825,235,346, 2006-12-31
16414,114,401,153, 2005-09-25
19342,1246,361,6, 2012-07-26
12484,3109,1201,3494, 2009-10-18
23877,323,329,15, 2012-04-16
23685,727,209,95, 2009-05-11
20243,29,107,2, 2008-05-30
32893,13,1,-1, 2017-03-15
33736,418,137,-1, 2009-05-21
5665,1021,1578,298, 2009-01-20
32176,344,6,2, 2010-11-12
15740,521,38,363, 2009-07-27
12178,17,6,3, 2009-07-30
28839,2,1,5, 2008-01-28
27864,40,2,6, 2009-02-06
26679,310,118,367, 2011-03-18
20730,864,173,100, 2007-04-08
21182,547,232,43, 2013-10-05
6376,32,57,3, 2009-06-20
19846,1209,2020,1508, 2010-02-23
28517,1280,1169,216, 2010-07-15
16527,2090,611,686, 2010-12-03
24572,184,69,41, 2014-12-26
15060,456,258,1526, 2006-08-26
4158,100,167,46, 2006-09-27
23322,1704,1421,1710, 2009-07-31
22487,202,256,3, 2009-08-07
8259,591,10,76, 2009-01-16
16582,2577,59,152, 2006-04-26
23129,631,65,4, 2011-10-16
3898,1036,206,72, 2007-10-08
21761,1043,15,29, 2012-09-07
22351,92,5,-1, 2012-02-29
18855,3,78,-1, 2019-03-06
19193,1732,329,733, 2009-02-05
29071,1148,142,1350, 2008-05-09
16594,1352,166,481, 2010-01-10
28401,2113,631,1953, 2008-10-23
11350,-1,5,4, 2018-08-27
18328,1111,1150,821, 2011-03-25
19260,690,44,673, 2009-11-27
22627,3,6,-1, 2019-10-27
11352,869,286,177, 2012-01-03
2017,822,665,2, 2005-10-18
21951,658,185,45, 2007-06-04
19444,195,34,56, 2006-08-28
32777,605,110,-1, 2013-04-01
27967,1357,123,201, 2013-07-21
14020,862,47,133, 2008-04-02
19490,716,72,32, 2009-05-01
33106,63,1,-1, 2017-08-13
7837,1896,927,385, 2009-04-05
18423,1429,114,244, 2011-01-13
20834,3260,1103,2816, 2011-03-14
14091,1239,1163,1220, 2016-07-31
18936,12,4,2, 2020-07-28
17068,864,467,639, 2008-03-18
6693,1942,2959,2574, 2010-06-07
23527,1133,632,93, 2006-04-04
22920,3322,215,1640, 2008-07-17
26185,1450,295,764, 2009-12-18
26374,417,593,20, 2014-03-03
2095,3579,551,854, 2013-04-15
19094,416,204,1, 2019-02-06
10592,124,46,-1, 2017-10-17
25059,1673,601,209, 2007-03-07
14841,46,116,9, 2016-12-29
20373,37,61,1, 2019-11-13
24433,654,274,297, 2006-05-22
3642,1097,86,51, 2012-02-19
11094,1951,713,10122, 2006-08-31
12362,1041,469,137, 2010-05-30
9365,12,6,6, 2007-11-16
31803,252,-1,-1, 2016-10-20
16005,2526,170,443, 2013-06-06
15565,446,26,2, 2017-07-10
16924,117,67,2, 2018-01-24
15925,2446,23,811, 2012-01-27
3256,1865,774,48, 2009-08-25
15536,1303,295,83, 2017-02-20
19629,1230,151,1892, 2007-11-17
17649,444,122,2, 2017-01-20
15209,157,4,4, 2018-05-16
21763,5,117,2, 2008-06-28
23070,1250,445,207, 2008-02-04
7353,701,193,26, 2010-08-03
27930,1754,526,579, 2009-04-26
21604,103,30,116, 2008-12-31
24115,414,14,4, 2006-09-29
16581,2723,588,447, 2005-11-16
19973,1224,113,345, 2018-07-22
9328,923,169,970, 2007-03-04
31923,48,1,-1, 2019-08-10
30735,761,99,11, 2012-10-02
1533,270,210,98, 2010-07-15
17340,1676,124,9, 2007-11-24
17426,550,13,-1, 2015-09-05
12432,4,18,-1, 2018-08-25
9490,676,21,14, 2009-04-15
21107,713,67,190, 2014-07-02
8966,5044,168,109, 2008-01-04
19144,930,174,100, 2015-08-23
13791,760,53,1187, 2008-06-23
27919,241,20,11, 2016-10-30
9652,1647,194,88, 2005-09-14
27931,2255,157,112, 2015-02-05
16057,2314,351,676, 2007-04-25
16298,184,317,217, 2013-09-07
10316,932,135,6, 2015-10-17
26293,3408,747,356, 2010-01-11
23979,119,100,2, 2010-12-17
473,1241,147,449, 2006-08-02
28605,1681,81,417, 2007-01-29
27151,51,390,79, 2008-07-12
22133,384,469,5, 2013-09-02
28651,512,571,8, 2008-06-30
8820,8,285,1, 2013-05-25
27053,717,643,11, 2010-01-26
23117,942,267,51, 2009-02-25
17886,626,431,582, 2011-01-01
5293,210,137,-1, 2013-10-21
12560,22,3,6, 2016-01-11
8091,87,486,3, 2009-06-15
27958,276,71,59, 2006-04-21
12013,173,403,2766, 2008-07-22
20254,73,41,17, 2010-12-20
32032,256,46,1, 2016-10-25
22297,9,2,-1, 2017-01-18
6892,20,545,63, 2007-10-18
21511,498,8,523, 2008-11-17
2652,1550,523,502, 2006-06-24
18397,26,79,118, 2007-11-11
19042,4,3,-1, 2013-05-11
1409,1142,648,14, 2007-06-29
23535,560,420,42, 2008-05-29
1767,1424,676,164, 2007-08-22
27957,1580,29,55, 2012-07-21
10636,1123,129,1160, 2010-12-20
23197,8721,105,137, 2011-09-25
1085,210,33,-1, 2018-08-09
2582,4795,90,277, 2007-09-30
631,2723,1799,92, 2010-07-07
1388,2591,216,152, 2016-06-09
1742,2050,241,-1, 2014-07-20
32888,325,-1,-1, 2010-12-27
33029,10,-1,-1, 2016-05-20
14461,3390,197,1567, 2016-06-22
28311,129,8,17, 2018-12-27
16214,1072,82,108, 2017-12-10
26649,6707,53,1209, 2015-12-29
21875,2587,275,77, 2008-12-23
17378,1251,475,184, 2005-04-22
15029,1062,50,50, 2007-11-26
23840,171,55,51, 2008-12-08
1627,414,24,535, 2005-11-18
281,2862,365,2298, 2007-10-23
9027,596,652,1, 2010-06-15
14010,2333,335,1540, 2007-07-20
10820,1547,1096,87, 2010-04-06
32649,675,570,-1, 2007-01-17
32441,233,6,-1, 2007-08-18
16275,452,169,8, 2010-10-01
22442,2021,317,72, 2007-12-04
15047,11,22,3, 2017-03-06
20525,12,7,1, 2013-05-17
25048,292,13,41, 2011-07-23
25923,1164,8,67, 2018-07-11
33642,195,43,2, 2014-07-02
31342,1643,608,222, 2009-07-13
24343,1222,255,-1, 2012-10-09
25708,569,69,57, 2008-09-22
21361,210,159,79, 2008-05-04
19220,31,276,-1, 2017-03-13
25546,593,427,366, 2012-04-20
16168,152,225,80, 2008-09-22
107,211,713,153, 2011-04-27
27119,1,4,2, 2014-05-22
13172,1170,18,30, 2016-10-29
14139,852,288,38, 2007-10-16
33261,102,5,-1, 2008-07-05
24018,2374,749,576, 2005-11-13
4066,991,346,34, 2009-06-25
22478,101,40,1, 2011-07-27
18411,1360,221,169, 2015-03-04
27103,698,215,91, 2008-04-01
12596,121,227,13, 2009-06-06
16098,744,78,91, 2009-07-21
32765,22,1,-1, 2020-02-12
25858,1478,129,63, 2010-03-04
11028,664,98,750, 2008-09-28
23024,23,80,5, 2008-03-26
24774,11,2,1, 2017-10-30
1125,892,208,539, 2010-10-09
4826,312,139,2, 2011-03-12
7459,2755,575,715, 2010-04-21
21735,74,77,9, 2010-11-14
26334,1393,210,87, 2006-02-19
7966,12,5,-1, 2013-05-31
11696,625,486,12, 2015-11-23
14285,183,62,5, 2015-10-04
21298,1619,1524,50, 2007-12-20
16893,369,201,110, 2009-10-03
15886,470,55,151, 2009-05-22
18605,1993,503,1510, 2007-11-15
15555,3662,204,270, 2007-10-05
32314,15,281,-1, 2019-06-24
10496,115,23,2, 2012-02-21
14935,1056,82,367, 2013-10-27
18457,3,13,1, 2017-07-15
19673,1102,263,172, 2006-04-08
12285,627,166,46, 2009-02-27
20494,23,4,17, 2011-01-22
12250,1967,136,109, 2011-06-11
2677,495,66,25, 2018-06-04
9407,495,107,210, 2009-08-29
32729,57,5,1, 2010-11-03
15579,1247,820,229, 2015-08-20
6546,12,72,-1, 2008-11-25
27921,1242,871,3633, 2009-12-18
19122,155,12,8, 2014-02-11
19872,1020,204,89, 2008-01-08
27258,879,224,6, 2011-11-14
26813,147,59,27, 2009-02-23
31747,105,42,-1, 2018-03-10
26305,1275,270,46, 2007-12-11
27267,394,132,76, 2017-04-26
10238,541,158,66, 2010-07-06
27029,480,109,11, 2012-11-12
8267,377,428,77, 2007-12-23
1283,1162,411,473, 2010-06-25
20284,2751,156,141, 2005-11-26
28510,773,474,1026, 2010-06-27
1419,2562,1241,1847, 2010-01-15
27600,2978,105,248, 2008-06-11
33002,2,2,-1, 2020-09-24
12821,418,117,34, 2006-12-12
22275,1280,301,1281, 2009-07-01
14084,567,400,174, 2014-06-30
25293,657,34,5, 2015-04-11
16043,684,664,8, 2006-01-09
1894,119,5,10, 2007-12-12
15973,1168,250,316, 2019-07-28
418,3,13,-1, 2009-01-22
16485,704,337,91, 2020-09-07
11177,912,373,365, 2010-03-14
15485,864,24,31, 2013-04-20
20395,667,81,5, 2017-02-15
15416,976,615,354, 2008-01-23
17405,141,22,3, 2008-10-09
32955,38,3,-1, 2016-01-13
27874,1062,250,40, 2010-05-22
21037,48,22,-1, 2010-10-04
21494,1134,555,373, 2007-11-07
2470,752,1916,85, 2011-04-14
9937,754,2082,1, 2011-07-01
14708,936,1420,396, 2008-10-08
22616,1624,416,219, 2015-10-29
3600,-1,5,-1, 2009-04-03
5081,163,2,4, 2016-12-24
32137,2,-1,-1, 2018-02-18
17207,314,43,71, 2011-03-18
6730,187,10,-1, 2015-05-25
440,902,37,81, 2008-11-13
16332,91,5,13, 2009-03-19
10618,5783,233,1604, 2007-08-07
11935,193,45,3, 2010-12-31
20457,47,42,1, 2009-12-12
5514,1491,56,2214, 2010-06-20
17480,18,16,3, 2014-02-02
2093,155,200,153, 2009-05-23
17540,842,235,36, 2011-08-26
11683,994,378,51, 2009-11-01
8111,1346,1208,1148, 2012-01-29
6093,235,34,29, 2010-03-31
13574,1265,102,10, 2007-10-25
14553,702,61,57, 2013-06-28
14804,1349,295,1017, 2006-12-19
23579,1130,4,161, 2007-07-29
16134,179,182,10, 2006-03-13
21968,147,119,13, 2011-04-06
343,862,357,89, 2008-04-01
2884,37,7,28, 2013-01-05
32336,2,-1,-1, 2019-06-09
28492,28,-1,15, 2012-12-17
28100,594,-1,733, 2007-08-21
27745,401,44,219, 2011-06-10
32658,105,-1,1, 2011-01-21
10505,771,2,-1, 2019-04-09
13548,257,6,319, 2012-09-08
24283,11,2,1, 2012-03-26
2910,28,27,-1, 2020-07-02
19063,601,919,5, 2006-10-25
7471,416,132,359, 2007-07-31
3694,13,5,2, 2010-04-20
7460,2415,4444,3024, 2010-05-21
18807,878,208,687, 2006-07-29
13429,1999,263,3725, 2011-02-25
23298,3843,366,3084, 2012-08-17
27665,2367,196,3901, 2011-06-03
26191,152,16,113, 2010-08-28
826,441,12,11, 2007-09-16
13515,758,268,655, 2006-09-20
6112,2513,217,707, 2013-02-20
25129,2994,59,360, 2013-07-16
10389,3015,358,292, 2011-08-27
21857,664,89,194, 2007-08-26
28762,1068,500,74, 2006-05-30
14587,6218,781,401, 2007-02-01
24954,2369,48,-1, 2017-03-22
70,606,145,121, 2008-01-18
11150,3920,106,7602, 2014-04-23
8054,430,24,10, 2018-12-06
26345,898,152,216, 2017-01-29
14227,3839,367,349, 2007-02-23
26018,1530,55,561, 2005-10-13
26746,1853,152,293, 2012-09-11
8308,3181,324,600, 2009-10-24
19046,2614,27,1, 2009-08-19
10599,509,143,114, 2014-09-25
23726,56,10,9, 2009-11-14
8174,153,388,3, 2010-03-13
26409,88,45,16, 2007-11-12
135,484,393,52, 2010-07-31
2988,370,191,124, 2009-11-12
19047,676,209,12, 2008-09-26
4995,756,741,69, 2006-05-30
22095,352,295,64, 2008-01-16
12514,300,230,49, 2012-01-05
24756,2399,555,2465, 2011-05-29
16099,659,299,121, 2012-03-03
28863,446,21,34, 2015-01-10
16261,29,179,110, 2017-04-08
21662,2484,1599,2497, 2013-02-21
3577,134,205,3, 2010-01-14
25183,1350,821,79, 2010-08-07
8250,336,100,410, 2007-05-03
23523,383,483,1442, 2009-11-14
31400,177,3,-1, 2017-04-01
19091,9,5,19, 2016-11-06
17823,2083,226,22, 2007-09-02
24684,4202,689,1507, 2011-10-16
28462,512,125,524, 2010-06-07
19780,366,249,1, 2012-09-10
24944,535,8,-1, 2011-02-10
13813,1600,338,659, 2005-11-27
31749,80,13,2, 2011-01-14
32674,2,1,-1, 2016-10-06
1162,3253,16,246, 2018-09-04
8118,5,6,-1, 2015-03-08
8843,559,228,13, 2007-07-22
27911,859,314,56, 2014-01-12
13419,3160,42,378, 2009-12-02
14064,348,43,121, 2008-05-21
21670,1190,259,210, 2006-09-14
8296,74,23,12, 2011-10-26
32126,23,35,-1, 2013-09-23
4424,287,631,4, 2011-06-18
16922,476,189,57, 2008-08-27
25942,2698,776,2757, 2009-10-14
10065,285,52,47, 2009-08-18
31666,12,2,-1, 2012-08-12
28281,238,135,20, 2008-12-13
22838,2251,81,33, 2011-04-20
26196,5335,505,10184, 2007-09-14
25125,1038,213,120, 2008-05-31
15019,2073,299,113, 2011-05-13
21842,335,183,111, 2008-05-29
100,138,10,-1, 2016-01-24
25775,4,5,25, 2018-11-28
5674,355,132,5, 2013-04-30
19308,100,6,-1, 2013-06-05
3980,289,30,44, 2011-09-23
4906,683,133,40, 2011-04-20
27037,210,210,122, 2006-11-15
13478,877,539,428, 2006-01-29
28101,141,1,3, 2012-05-20
21400,655,87,141, 2007-08-16
32612,194,9,1, 2012-08-22
28181,2,-1,12, 2010-10-14
31413,144,17,-1, 2018-10-25
4877,472,236,142, 2008-03-12
14391,1269,234,284, 2006-11-03
17934,515,223,25, 2007-11-17
16851,78,23,2, 2011-01-27
32175,6,2,-1, 2020-11-13
32422,567,244,-1, 2013-01-02
19418,1117,111,55, 2009-04-02
21281,41,4,65, 2010-12-08
27425,1781,133,116, 2007-02-25
19331,2273,843,714, 2011-06-08
5572,654,265,35, 2010-03-28
13618,6186,246,75, 2012-03-19
2400,-1,47,-1, 2012-05-25
23958,228,33,41, 2016-08-31
25596,1536,106,144, 2009-11-28
19767,238,34,-1, 2011-03-18
1832,104,49,2, 2013-05-05
20693,2180,55,23, 2009-03-26
22286,202,25,94, 2013-08-01
15993,124,106,16, 2016-05-07
28721,1027,266,513, 2007-11-26
7441,45,5,-1, 2013-11-01
5707,178,164,18, 2014-12-06
18410,376,350,4, 2019-11-10
31736,9,9,1, 2015-09-14
16444,284,396,427, 2007-02-25
29997,805,481,23, 2011-10-02
8158,784,70,15, 2015-09-30
3538,-1,10,-1, 2012-08-01
27506,63,57,3, 2009-11-14
12969,4117,2306,1793, 2009-05-02
6271,15,10,1, 2008-03-04
7680,112,265,45, 2016-08-04
14585,317,156,18, 2011-01-28
21826,785,896,1014, 2006-03-16
707,8,2,1, 2014-07-28
20157,3350,973,55, 2009-09-12
21929,1848,1073,131, 2008-12-03
22794,386,364,1, 2011-01-16
12428,468,146,-1, 2014-11-20
27757,325,52,42, 2005-12-10
18289,186,771,90, 2009-08-13
4114,449,2482,-1, 2017-11-27
21080,100,14,-1, 2011-12-06
16577,1012,317,1196, 2008-09-13
27100,1310,58,21, 2008-09-10
16220,483,115,171, 2010-04-30
27828,127,30,4, 2009-05-02
19786,29,373,21, 2009-01-20
24723,1567,122,1, 2012-02-19
10462,507,243,2215, 2009-07-02
5257,60,2,4, 2009-12-27
4665,90,34,6, 2008-06-17
459,135,36,13, 2012-01-30
24551,3101,567,1310, 2006-11-19
8397,157,145,22, 2007-12-06
13235,808,299,39, 2011-02-11
32340,35,27,1, 2010-07-25
1625,43,21,94, 2008-06-04
15916,496,66,10, 2010-12-26
26533,1045,597,410, 2007-08-09
10004,2414,311,163, 2010-08-12
20660,16,9,2, 2017-03-31
12508,685,164,76, 2008-08-09
33734,3,5,-1, 2010-06-25
11048,1032,288,167, 2014-08-31
31244,370,434,56, 2008-01-18
26770,677,241,26, 2009-12-29
15428,104,9,4, 2011-03-31
10620,458,92,36, 2008-09-06
16356,174,21,9, 2008-08-16
29966,512,142,60, 2011-03-30
22903,387,594,57, 2009-01-19
31277,990,106,49, 2007-04-17
31741,7,9,-1, 2012-03-07
3916,678,55,105, 2010-08-15
20227,332,126,-1, 2008-06-28
11975,70,34,-1, 2016-01-12
17633,430,24,61, 2008-06-14
25560,590,8,67, 2017-02-27
28356,355,1,9, 2011-04-24
26787,187,13,381, 2010-10-06
13614,869,49,647, 2011-06-29
3931,398,19,17, 2011-02-16
11742,1620,35,225, 2011-05-31
31081,1108,150,100, 2011-05-07
10536,1112,21,34, 2008-07-26
25173,310,10,97, 2007-06-25
11769,235,10,1, 2011-02-05
32380,10,-1,-1, 2019-07-28
32290,587,106,1, 2015-06-15
24469,831,94,24, 2014-11-07
33216,24,-1,-1, 2011-04-10
28372,649,28,3, 2007-10-03
3687,623,313,320, 2008-02-03
3294,1225,51,7, 2015-06-04
4845,677,14,11, 2012-03-11
18497,375,10,2, 2016-01-26
32802,17,-1,-1, 2018-09-21
31473,5,-1,-1, 2011-01-03
19183,808,257,379, 2010-11-19
19896,842,647,273, 2008-07-03
20562,432,870,2, 2007-06-10
2770,2946,220,30, 2010-08-31
32180,61,16,-1, 2016-07-23
20855,34,45,-1, 2019-01-12
1986,560,73,7, 2014-07-03
10202,299,292,9, 2011-10-01
12954,1307,116,130, 2018-03-16
32513,3,-1,-1, 2016-12-26
32693,287,-1,2, 2011-06-03
9946,870,515,296, 2008-06-30
28198,1646,37,6, 2009-05-10
15233,137,50,18, 2011-01-18
2921,648,85,20, 2010-02-02
28546,874,120,117, 2009-11-21
17767,614,155,524, 2010-06-25
15607,231,154,3, 2013-07-17
25981,16,5,2, 2014-05-27
3993,655,334,56, 2008-05-07
19036,751,428,5, 2011-09-03
19795,196,109,101, 2016-07-29
18059,175,22,1, 2007-12-25
19464,384,21,38, 2010-09-08
11218,206,146,25, 2014-02-04
7164,1136,1207,1564, 2007-07-26
27680,376,446,54, 2009-06-07
14767,57,8,3, 2011-11-23
12500,1762,815,6195, 2006-06-12
32719,18,-1,-1, 2014-09-06
27871,34,1,6, 2010-05-28
31905,51,3,1, 2011-06-05
12035,1429,355,504, 2007-03-31
32058,168,6,1, 2010-01-21
28562,49,311,4, 2008-12-23
9757,115,12,19, 2010-04-13
26463,161,141,81, 2010-12-31
17036,4001,5409,717, 2007-11-21
27455,1244,216,357, 2009-10-13
26607,528,41,126, 2008-07-17
25442,833,119,88, 2009-05-04
15800,419,22,32, 2010-06-14
23890,253,41,26, 2005-09-10
26788,50,30,7, 2010-05-25
27157,90,388,27, 2009-12-14
31561,245,14,1, 2010-05-17
31440,3318,50,-1, 2012-03-15
27886,3784,280,913, 2007-04-18
9741,88,10,2, 2009-09-01
14497,633,344,17, 2008-01-07
13692,1249,67,16, 2014-10-11
26681,1531,10,30, 2007-07-08
12908,3,20,-1, 2016-04-26
158,882,469,1776, 2007-09-25
5644,1036,708,7, 2009-07-15
28108,2127,1283,265, 2010-07-22
28315,1224,248,3722, 2011-03-19
18649,6,834,1, 2019-06-11
18867,5,27,10, 2008-04-02
16835,1882,616,1320, 2007-06-03
3252,1213,201,813, 2007-08-04
9796,3606,45,1123, 2007-01-09
3157,1055,23,60, 2010-12-20
10035,42,19,2, 2015-11-26
8776,771,178,1145, 2013-10-09
27986,1456,43,42, 2009-09-05
12826,146,14,1, 2012-01-23
23122,573,88,45, 2015-03-18
2262,2791,1019,1402, 2007-10-06
17514,2294,277,12, 2010-12-08
32096,73,27,-1, 2012-02-13
19849,24,6,6, 2010-10-14
14666,155,55,46, 2006-07-18
32647,207,1,14, 2008-11-03
27720,2093,476,353, 2005-10-27
32700,42,32,7, 2012-10-14
31484,553,173,1, 2008-12-09
14908,1141,62,366, 2008-06-16
25625,1220,82,28, 2009-01-29
27089,504,103,76, 2009-06-18
14845,61,6,23, 2008-12-15
4768,1796,843,22, 2012-10-01
21570,7,14,-1, 2019-04-11
22227,479,169,191, 2008-08-20
301,350,66,65, 2008-10-28
16109,352,52,15, 2007-09-03
31591,46,-1,-1, 2014-07-12
1584,43,14,15, 2009-10-01
20241,152,5,1, 2010-02-27
19363,64,246,1, 2017-04-24
17487,462,319,88, 2016-01-08
9786,1110,22,11, 2010-05-09
14994,809,1643,236, 2005-08-22
20626,4519,63,48, 2008-07-23
16093,1265,265,98, 2007-06-05
23884,616,381,11, 2005-10-14
12366,80,43,-1, 2016-03-17
3516,600,157,57, 2010-06-05
7696,78,7,-1, 2016-07-27
17306,39,18,4, 2006-02-23
16501,43,53,6, 2016-07-05
23810,157,130,41, 2013-02-05
25944,165,30,8, 2010-06-26
624,460,244,8, 2015-11-17
19722,2762,1619,1627, 2010-12-24
22523,625,70,24, 2015-10-06
18208,5,2,1, 2010-02-24
3949,1286,1186,1186, 2007-07-11
24427,58,80,6, 2009-04-22
5905,649,32,169, 2008-04-28
